out_public_key,in_public_key,datetime,trust
13,2615,2012-09-17T00:09:30.956280,1
1366,1840,2012-09-16T23:37:56.887180,3
2550,1585,2012-09-16T23:15:24.820060,1
1585,2550,2012-09-16T23:14:53.188890,1
905,13,2012-09-16T20:00:03.272550,5
2176,135,2012-09-16T18:58:13.526100,1
2176,1810,2012-09-16T18:53:11.606160,1
35,2614,2012-09-16T18:40:11.103310,1
35,2613,2012-09-16T18:39:57.891680,1
2600,2594,2012-09-16T17:57:04.684870,1
1846,1383,2012-09-16T17:56:45.927690,-1
2594,2484,2012-09-16T17:55:10.136010,1
2605,2113,2012-09-16T17:35:46.338910,1
2612,2296,2012-09-16T16:55:08.395660,1
2296,2612,2012-09-16T16:46:10.852850,1
2113,2611,2012-09-16T16:31:25.674550,1
2561,2296,2012-09-16T16:29:15.454280,1
2610,1810,2012-09-16T15:04:22.244560,2
1810,2610,2012-09-16T15:03:39.121660,2
2028,2594,2012-09-16T12:09:50.873500,5
2608,1686,2012-09-16T11:08:46.635720,1
1645,35,2012-09-16T01:49:21.140950,1
1686,2608,2012-09-15T23:47:06.385640,1
1396,2297,2012-09-15T17:45:36.702050,1
1396,869,2012-09-15T17:35:06.358200,5
1396,546,2012-09-15T17:32:04.907650,1
1396,2585,2012-09-15T17:30:19.164770,-1
1396,2017,2012-09-15T17:28:29.108670,-3
1396,1792,2012-09-15T17:26:51.889890,-3
2397,1832,2012-09-15T13:42:47.183410,1
1832,2397,2012-09-15T13:41:01.620160,1
35,2530,2012-09-15T13:19:49.631730,-10
2606,2605,2012-09-15T13:02:45.813330,1
2605,2606,2012-09-15T13:02:19.023700,1
2606,1832,2012-09-15T13:01:25.369480,1
2605,1832,2012-09-15T13:01:13.613640,2
1832,2606,2012-09-15T13:00:05.118750,1
1832,2605,2012-09-15T12:59:40.045110,1
2067,2585,2012-09-15T11:32:54.289800,-10
2067,2604,2012-09-15T11:17:56.406720,-3
2585,2604,2012-09-15T11:17:07.800250,1
2067,2602,2012-09-15T10:24:21.465880,-10
2067,2601,2012-09-15T10:23:29.831450,-10
2067,2603,2012-09-15T10:23:13.774720,-10
1810,2602,2012-09-15T10:15:00.043530,-10
1810,2601,2012-09-15T10:14:41.409840,-10
1810,2603,2012-09-15T10:14:16.853040,-10
1396,2603,2012-09-15T10:14:11.152330,-5
2603,2601,2012-09-15T10:12:55.100110,10
2603,2602,2012-09-15T10:12:34.561500,4
2603,2585,2012-09-15T10:11:55.738130,8
1396,2601,2012-09-15T10:07:27.671370,-4
2601,2603,2012-09-15T10:05:05.128810,5
2601,2602,2012-09-15T10:04:53.803650,3
2601,2585,2012-09-15T09:44:29.969070,7
2067,2572,2012-09-15T09:38:27.482210,-10
2067,2571,2012-09-15T09:37:16.259910,-10
2585,2601,2012-09-15T09:36:38.867870,3
2067,2570,2012-09-15T09:34:52.727850,-10
1396,1363,2012-09-15T09:25:31.348630,3
1396,2067,2012-09-15T09:23:54.513120,1
2585,2067,2012-09-15T09:12:40.776620,1
1810,2576,2012-09-14T22:04:34.352990,1
2600,1585,2012-09-14T21:52:23.401950,1
1585,2600,2012-09-14T21:52:08.253830,1
1363,2017,2012-09-14T20:03:10.027940,-10
1810,2598,2012-09-14T16:25:36.376940,-10
2067,2592,2012-09-14T16:24:11.951540,-10
1810,2592,2012-09-14T16:23:54.586300,-10
2067,2597,2012-09-14T16:23:08.603800,-10
2067,2574,2012-09-14T16:22:42.644290,-10
2067,2598,2012-09-14T16:22:33.413210,-10
1958,2252,2012-09-14T15:52:40.714730,1
2378,2485,2012-09-14T11:35:50.901430,1
2485,2378,2012-09-14T11:33:19.132880,1
2574,2067,2012-09-14T11:27:34.302600,-7
2592,2574,2012-09-14T11:27:31.006740,10
2598,2592,2012-09-14T11:24:19.543810,2
2598,2067,2012-09-14T11:23:57.382730,-5
2592,2598,2012-09-14T11:23:50.685660,1
2597,2067,2012-09-14T11:22:23.072870,-1
2592,2067,2012-09-14T11:20:32.880310,-4
2333,2028,2012-09-14T09:27:00.533490,5
2597,2592,2012-09-14T09:26:31.815690,1
2592,2597,2012-09-14T09:26:16.632910,1
2028,2333,2012-09-14T09:25:04.772430,4
35,2596,2012-09-14T05:19:03.583990,1
35,2595,2012-09-14T05:18:58.973620,1
35,2594,2012-09-14T05:18:48.666170,1
1899,304,2012-09-13T23:54:11.942270,10
304,1899,2012-09-13T23:52:49.966640,10
304,2198,2012-09-13T23:52:44.415170,10
2589,13,2012-09-13T22:02:52.979260,2
13,2589,2012-09-13T22:01:24.558750,2
13,540,2012-09-13T21:04:18.285990,3
540,13,2012-09-13T21:03:17.003810,3
2028,2097,2012-09-13T18:51:30.928400,4
1832,2475,2012-09-13T18:39:25.233120,1
2475,1832,2012-09-13T18:39:12.054440,1
2591,1878,2012-09-13T17:34:08.692760,1
2125,2537,2012-09-13T15:39:51.325250,1
2537,2125,2012-09-13T15:38:34.750060,1
2538,2592,2012-09-13T14:54:02.742780,1
2592,2538,2012-09-13T14:52:46.117490,1
13,492,2012-09-13T14:18:05.164820,1
492,13,2012-09-13T14:15:48.507620,1
2592,2125,2012-09-13T13:51:41.562290,2
1878,2591,2012-09-13T13:40:54.936200,1
2589,2565,2012-09-13T13:29:26.280050,1
2565,2589,2012-09-13T13:17:05.288450,1
2589,2063,2012-09-13T12:20:32.084920,1
2063,2589,2012-09-13T12:18:19.457030,1
2590,2378,2012-09-13T10:35:30.142070,1
2589,35,2012-09-13T09:53:02.171170,1
35,2589,2012-09-13T09:50:41.478980,1
2028,2588,2012-09-13T03:51:04.556060,1
2531,2538,2012-09-13T03:05:10.647840,1
2501,2550,2012-09-13T02:21:50.655730,2
546,2585,2012-09-13T00:58:32.225730,1
2585,546,2012-09-13T00:17:38.227970,1
2538,1823,2012-09-12T23:49:02.641290,1
2538,2556,2012-09-12T23:48:06.022640,1
2538,2531,2012-09-12T23:47:00.412310,1
2586,546,2012-09-12T23:43:36.310570,1
2587,546,2012-09-12T23:03:41.295830,1
546,2587,2012-09-12T23:03:12.113730,1
546,2586,2012-09-12T22:47:26.787910,1
1810,1543,2012-09-12T20:30:03.443480,3
1386,2017,2012-09-12T20:27:57.866090,-1
2585,2538,2012-09-12T20:03:48.610790,3
318,2194,2012-09-12T12:09:38.396270,2
2028,2415,2012-09-12T12:09:05.324440,3
1675,2552,2012-09-12T11:16:26.923610,2
2552,1675,2012-09-12T11:15:50.143870,2
2376,1675,2012-09-12T11:10:14.087800,2
1675,2376,2012-09-12T11:09:25.476170,2
1675,2558,2012-09-12T11:05:48.326010,1
2558,1675,2012-09-12T11:05:27.399250,1
2558,635,2012-09-12T10:49:55.027520,1
635,2558,2012-09-12T10:01:54.640650,1
635,1543,2012-09-12T10:01:38.947690,1
2386,1846,2012-09-12T09:37:35.621060,5
2386,2113,2012-09-12T09:36:58.223100,1
2386,1566,2012-09-12T09:36:27.978030,1
2584,2028,2012-09-12T09:36:16.277840,1
2028,2584,2012-09-12T09:35:16.065050,1
1566,2386,2012-09-12T09:15:35.299750,1
2118,304,2012-09-12T06:41:24.697980,1
7,1318,2012-09-12T04:11:12.524050,2
2194,318,2012-09-12T02:32:25.516640,2
184,2028,2012-09-11T23:11:17.187990,2
1765,2296,2012-09-11T22:56:38.092410,1
2296,1765,2012-09-11T22:55:40.931270,1
13,1757,2012-09-11T22:49:04.681040,2
2296,1757,2012-09-11T22:38:58.884960,-1
1366,1383,2012-09-11T22:14:33.441760,-2
2582,2034,2012-09-11T20:40:00.794670,1
2034,2582,2012-09-11T20:39:37.724610,1
1885,592,2012-09-11T20:34:47.354770,1
592,1885,2012-09-11T20:34:37.951600,1
1334,1383,2012-09-11T20:25:55.775660,-10
2581,1815,2012-09-11T20:17:21.101940,1
1815,2581,2012-09-11T20:16:46.148440,1
2124,2028,2012-09-11T20:09:40.565010,1
2028,2124,2012-09-11T19:54:31.232210,1
2579,35,2012-09-11T19:54:09.988920,1
2561,1899,2012-09-11T19:48:17.822040,1
635,2198,2012-09-11T19:04:25.693180,1
1810,2415,2012-09-11T16:54:45.017950,3
2415,1810,2012-09-11T16:54:31.751350,3
2125,1675,2012-09-11T14:29:05.595990,1
1675,2125,2012-09-11T14:28:59.632850,1
2580,1948,2012-09-11T11:13:07.908850,3
2578,1840,2012-09-11T11:04:52.294040,1
1948,2580,2012-09-11T11:01:46.706790,1
856,1383,2012-09-11T10:06:55.347550,-10
1615,2241,2012-09-11T10:04:03.532790,3
1675,13,2012-09-11T09:34:54.902030,3
13,1675,2012-09-11T09:33:57.880050,3
2564,2535,2012-09-11T07:48:47.586810,2
35,2579,2012-09-11T07:26:01.601430,1
2578,1185,2012-09-11T05:09:39.084570,1
1185,2578,2012-09-11T05:07:54.792360,1
2118,2281,2012-09-11T04:27:53.114700,1
2281,2118,2012-09-11T04:08:34.502770,1
35,2577,2012-09-11T01:49:39.320280,1
535,2455,2012-09-10T23:44:50.320430,3
2536,2034,2012-09-10T20:36:07.941130,1
2576,2028,2012-09-10T19:43:34.974930,3
2028,2576,2012-09-10T19:02:37.485320,1
2034,2536,2012-09-10T19:01:46.663620,1
710,1557,2012-09-10T18:52:21.290400,1
1557,710,2012-09-10T18:52:18.750610,1
2318,1396,2012-09-10T18:43:26.061760,1
2067,2566,2012-09-10T18:06:09.027950,-10
2067,2573,2012-09-10T18:05:12.623060,-10
2067,2569,2012-09-10T18:05:07.237070,-10
2067,2567,2012-09-10T18:04:38.909810,-10
2535,2556,2012-09-10T18:04:30.655110,1
2556,2535,2012-09-10T18:04:19.835580,1
710,1832,2012-09-10T17:27:14.268280,1
1832,710,2012-09-10T17:26:30.098000,1
1832,2214,2012-09-10T16:33:25.331270,2
2575,1557,2012-09-10T16:31:37.668850,1
1557,2575,2012-09-10T16:30:27.922680,1
1396,7,2012-09-10T16:17:37.816190,2
1396,29,2012-09-10T16:12:42.328100,6
1806,1675,2012-09-10T16:11:11.595250,1
1396,1317,2012-09-10T16:10:06.057020,5
1396,309,2012-09-10T16:08:49.131710,4
2176,2444,2012-09-10T16:08:11.750930,1
1396,1585,2012-09-10T16:06:14.377330,2
1675,1806,2012-09-10T16:03:48.769190,1
2293,2399,2012-09-10T15:46:19.515960,1
2399,2293,2012-09-10T15:46:17.174080,1
2495,2125,2012-09-10T14:43:58.550590,5
1810,2573,2012-09-10T13:03:46.233060,-10
1802,2569,2012-09-10T13:03:29.278060,-10
1802,2573,2012-09-10T13:03:02.574610,-10
1802,2567,2012-09-10T13:02:20.437710,-10
710,2535,2012-09-10T12:55:29.974290,1
2535,710,2012-09-10T12:54:11.936770,3
13,2566,2012-09-10T12:45:17.770070,-10
1366,1316,2012-09-10T12:24:03.968310,3
1810,2567,2012-09-10T11:33:21.557460,-10
1810,2570,2012-09-10T11:32:29.183240,-10
1810,2572,2012-09-10T11:32:01.979960,-10
1810,2571,2012-09-10T11:31:31.458340,-10
1810,2569,2012-09-10T11:30:55.063520,-10
1802,2566,2012-09-10T11:28:16.702000,-10
1810,2566,2012-09-10T11:27:36.752790,-10
1860,2142,2012-09-10T10:23:41.844450,3
2574,2566,2012-09-10T09:31:57.368030,2
2566,2574,2012-09-10T09:31:44.465000,2
2573,2566,2012-09-10T09:29:40.028480,1
2566,2573,2012-09-10T09:29:36.312040,1
2572,2566,2012-09-10T09:27:43.840290,1
2566,2572,2012-09-10T09:27:36.828060,1
2566,2571,2012-09-10T08:51:54.451620,1
2571,2566,2012-09-10T08:51:30.454100,1
2569,2571,2012-09-10T08:50:54.938840,2
2566,2569,2012-09-10T08:49:15.745050,1
2566,2570,2012-09-10T08:48:41.260390,2
2570,2566,2012-09-10T08:48:05.861400,2
2570,2569,2012-09-10T08:47:32.116360,5
2569,2570,2012-09-10T08:47:04.900350,5
2569,2566,2012-09-10T08:40:10.972580,1
2569,2568,2012-09-10T08:39:24.346150,9
2568,2569,2012-09-10T08:39:09.949960,7
2568,2567,2012-09-10T08:35:46.477230,9
2567,2568,2012-09-10T08:35:27.271050,9
2566,2568,2012-09-10T08:35:10.246790,9
2567,2566,2012-09-10T08:33:15.943650,8
2549,2567,2012-09-10T08:32:46.610090,10
2549,2566,2012-09-10T08:32:19.355340,6
1860,1383,2012-09-10T08:05:24.287010,-10
2565,2535,2012-09-10T05:50:57.510710,1
2535,2565,2012-09-10T05:50:14.142220,1
2485,2535,2012-09-10T04:45:19.162010,2
2017,1810,2012-09-10T02:31:02.221450,1
2017,2288,2012-09-10T02:29:39.426810,1
2017,1670,2012-09-10T02:28:27.521220,1
2017,1281,2012-09-10T02:24:33.965280,1
2017,1802,2012-09-10T02:19:00.733120,3
2328,25,2012-09-10T02:15:13.831550,1
2017,2538,2012-09-10T02:13:06.226790,1
1363,2158,2012-09-10T02:10:51.368770,1
2397,2176,2012-09-10T00:32:45.626670,3
2176,2397,2012-09-10T00:31:23.796840,3
204,2562,2012-09-10T00:17:32.939100,1
2562,204,2012-09-10T00:15:41.525580,1
546,2563,2012-09-09T23:02:04.912940,1
2562,546,2012-09-09T23:00:07.601450,2
546,2562,2012-09-09T22:56:21.371840,1
2144,2113,2012-09-09T22:11:55.363840,2
2561,1585,2012-09-09T22:05:34.820160,1
1585,2561,2012-09-09T22:01:15.506390,1
2293,2208,2012-09-09T12:28:04.105110,-10
2299,2113,2012-09-09T11:36:07.748050,5
2558,35,2012-09-09T07:55:31.628900,1
35,2558,2012-09-09T07:53:16.804300,1
35,1555,2012-09-09T07:11:29.832350,1
1555,35,2012-09-09T07:10:07.925860,1
2231,7,2012-09-09T04:49:58.723900,1
7,2231,2012-09-09T04:49:02.644310,1
2475,1529,2012-09-08T22:43:25.221370,1
1529,2475,2012-09-08T22:43:04.428900,1
2559,2067,2012-09-08T20:34:19.370440,1
2067,2559,2012-09-08T20:17:26.619430,1
2067,905,2012-09-08T18:03:57.243680,2
905,2067,2012-09-08T18:03:18.747810,2
1922,2397,2012-09-08T16:34:19.429700,2
2397,1922,2012-09-08T16:34:10.922330,3
2370,905,2012-09-08T16:26:06.398520,1
1922,2558,2012-09-08T15:10:16.723020,1
2,6,2012-09-08T12:48:00.789130,5
2,135,2012-09-08T12:47:55.739850,2
2,23,2012-09-08T12:47:15.516600,5
2,178,2012-09-08T12:47:01.458380,3
2,245,2012-09-08T12:46:45.289530,8
2,223,2012-09-08T12:46:36.109780,8
2,39,2012-09-08T12:46:30.345280,8
2,167,2012-09-08T12:46:25.282660,8
2,1363,2012-09-08T12:45:57.628890,8
2,204,2012-09-08T12:45:33.436680,-1
1922,905,2012-09-08T11:55:34.615490,1
1584,1383,2012-09-08T11:47:22.005170,-5
905,1802,2012-09-08T11:42:25.837260,1
905,1383,2012-09-08T11:41:03.268740,1
1615,2475,2012-09-08T07:58:41.956260,1
2475,1615,2012-09-08T07:57:23.353190,1
4,2470,2012-09-08T07:45:29.974310,2
2531,35,2012-09-08T07:09:45.484470,1
2333,96,2012-09-08T06:40:21.601790,5
1689,2017,2012-09-08T05:14:07.106760,-5
1689,25,2012-09-08T05:01:08.842950,10
2318,228,2012-09-08T03:14:42.176820,1
228,2318,2012-09-08T03:00:23.544010,1
2556,2538,2012-09-08T00:58:17.712770,1
1899,242,2012-09-08T00:33:10.391870,1
384,2198,2012-09-08T00:32:32.665260,1
242,1899,2012-09-08T00:28:40.848090,2
2536,1731,2012-09-07T23:56:52.576920,2
2552,13,2012-09-07T23:06:23.509590,1
13,2552,2012-09-07T23:05:13.984230,1
2557,13,2012-09-07T22:58:05.702270,1
13,2557,2012-09-07T22:53:50.239770,1
2472,2067,2012-09-07T20:15:46.581120,10
2328,2176,2012-09-07T19:54:37.272740,1
2521,1899,2012-09-07T19:33:16.635470,1
1899,2521,2012-09-07T19:23:53.696590,1
2556,2067,2012-09-07T18:39:08.065920,1
2067,2475,2012-09-07T18:24:13.404010,1
2475,2067,2012-09-07T18:22:33.681870,1
2067,2556,2012-09-07T18:17:48.121140,1
2552,710,2012-09-07T18:13:17.791390,2
2555,13,2012-09-07T17:46:56.993020,2
13,2555,2012-09-07T17:45:08.083830,2
2537,546,2012-09-07T17:44:23.021850,1
546,2537,2012-09-07T17:43:36.814670,1
2552,546,2012-09-07T16:43:22.313170,1
546,2552,2012-09-07T16:43:02.536680,1
710,2552,2012-09-07T16:05:35.329510,1
2552,905,2012-09-07T16:02:14.545010,1
2553,2125,2012-09-07T15:02:49.227260,2
2125,2553,2012-09-07T15:01:27.758990,1
546,304,2012-09-07T14:51:16.935010,2
2415,304,2012-09-07T14:49:34.971550,1
304,2415,2012-09-07T14:48:00.061220,1
304,546,2012-09-07T14:47:43.996150,1
2535,546,2012-09-07T14:27:52.918130,1
546,2535,2012-09-07T14:27:41.985900,1
2067,2549,2012-09-07T14:24:16.833460,-10
2475,546,2012-09-07T14:23:28.283910,1
546,2475,2012-09-07T14:17:47.296450,1
1810,2549,2012-09-07T13:30:39.192660,-10
2293,1543,2012-09-07T13:27:53.699040,-10
425,1543,2012-09-07T13:25:36.549930,-10
2475,2485,2012-09-07T10:43:29.365710,1
2485,2475,2012-09-07T10:17:24.823360,1
905,2552,2012-09-07T10:13:42.974610,1
710,13,2012-09-07T10:05:50.840550,1
2067,2514,2012-09-07T06:28:27.645190,-10
2067,2548,2012-09-07T06:27:09.794600,-10
2067,2505,2012-09-07T06:25:38.023270,-10
2067,2532,2012-09-07T06:25:25.998540,-10
2485,2296,2012-09-07T05:58:01.531870,1
2296,2485,2012-09-07T05:55:17.094070,1
2370,2342,2012-09-07T05:06:44.506650,10
2342,2370,2012-09-07T05:05:37.799870,10
35,2551,2012-09-07T04:35:54.778480,1
2266,2541,2012-09-07T03:46:06.812620,-1
2266,2542,2012-09-07T03:45:51.336570,-1
2266,2522,2012-09-07T03:45:40.403680,-1
2266,2545,2012-09-07T03:45:29.560200,-1
2266,2544,2012-09-07T03:45:16.827230,-1
2266,2543,2012-09-07T03:45:03.301520,-1
2266,2539,2012-09-07T03:43:47.146720,-10
2266,2410,2012-09-07T03:43:00.852100,-3
2266,2471,2012-09-07T03:42:47.575190,-3
2266,2540,2012-09-07T03:41:55.739610,-3
2266,2532,2012-09-07T03:40:16.873040,-3
2266,2514,2012-09-07T03:39:50.277720,-7
2266,2505,2012-09-07T03:27:56.614950,-10
2266,2516,2012-09-07T03:27:45.480870,-10
2550,2548,2012-09-07T03:03:16.195990,-10
2296,2548,2012-09-07T02:53:09.591230,-4
2550,2296,2012-09-07T02:04:23.463230,1
2296,2550,2012-09-07T01:58:10.355090,1
1529,1832,2012-09-07T01:06:40.971330,2
1860,2028,2012-09-06T23:16:23.856040,7
1886,2540,2012-09-06T22:08:44.210740,-10
2296,2399,2012-09-06T22:08:17.578840,1
2399,2296,2012-09-06T22:06:48.121100,1
2540,2549,2012-09-06T21:38:26.003230,6
2540,2548,2012-09-06T21:35:39.150120,8
2521,2399,2012-09-06T21:29:08.432090,2
2399,2521,2012-09-06T21:17:28.252470,2
2067,2540,2012-09-06T20:17:21.015670,-10
1810,2540,2012-09-06T19:41:26.236960,-10
13,710,2012-09-06T19:20:47.737920,1
1719,2158,2012-09-06T18:04:45.156280,8
2158,710,2012-09-06T17:44:08.333120,-10
425,6,2012-09-06T17:41:19.766370,-5
2546,2485,2012-09-06T17:29:56.955990,1
2501,2540,2012-09-06T17:15:15.736970,-5
2028,2540,2012-09-06T16:59:23.697500,-10
2028,2539,2012-09-06T16:58:16.314520,-10
2258,1383,2012-09-06T16:30:42.342130,-10
241,1363,2012-09-06T16:04:53.539280,2
241,249,2012-09-06T15:32:01.351740,10
241,832,2012-09-06T15:30:55.975750,-4
2312,2067,2012-09-06T15:06:10.197140,1
1899,2355,2012-09-06T13:33:04.743510,2
2355,1899,2012-09-06T13:31:52.266920,2
35,2547,2012-09-06T13:20:04.450720,1
2028,184,2012-09-06T12:16:31.750560,2
2546,2252,2012-09-06T12:16:24.881280,1
2252,2546,2012-09-06T12:04:35.115600,1
1832,1529,2012-09-06T11:04:23.913240,2
1396,2033,2012-09-06T10:59:49.339950,2
2545,2540,2012-09-06T09:28:43.423220,1
2516,2545,2012-09-06T09:28:19.437070,5
2544,2540,2012-09-06T09:26:47.711330,3
2516,2544,2012-09-06T09:26:26.094110,7
2543,2540,2012-09-06T09:24:52.364550,6
2516,2543,2012-09-06T09:24:21.239650,9
2542,2540,2012-09-06T09:21:43.728450,4
2516,2542,2012-09-06T09:21:18.865650,4
2541,2540,2012-09-06T09:18:45.661920,2
2516,2541,2012-09-06T09:18:15.535770,1
2539,2540,2012-09-06T09:15:59.817470,1
2516,2539,2012-09-06T09:14:03.939630,4
1905,1733,2012-09-06T07:57:00.446220,4
1733,1383,2012-09-06T03:23:22.228480,-10
1733,1905,2012-09-06T03:17:35.389610,4
2538,2017,2012-09-06T02:57:18.321850,1
1922,2355,2012-09-06T02:08:16.187400,1
1922,856,2012-09-06T00:59:22.542870,2
26,35,2012-09-05T20:15:34.042780,3
26,1383,2012-09-05T20:09:42.487420,-10
2053,1383,2012-09-05T20:00:59.929440,-10
2537,1899,2012-09-05T19:22:40.852670,1
1899,2537,2012-09-05T19:20:50.648910,1
2067,2312,2012-09-05T18:34:35.798250,1
1731,2536,2012-09-05T16:39:57.240070,1
1731,1366,2012-09-05T14:03:25.675550,1
1366,1731,2012-09-05T14:02:57.975250,1
2231,2293,2012-09-05T13:22:54.841870,1
2293,2231,2012-09-05T13:16:23.492270,1
2231,304,2012-09-05T13:09:34.731060,1
2535,2485,2012-09-05T06:03:30.657230,1
2017,1921,2012-09-05T06:02:58.284440,1
1921,2017,2012-09-05T05:51:21.142220,1
2485,1921,2012-09-05T05:13:29.612100,2
1921,2485,2012-09-05T05:12:48.130350,3
2318,2231,2012-09-05T02:13:21.388000,1
2231,2318,2012-09-05T02:13:09.688030,1
2523,25,2012-09-05T00:56:24.434570,10
2016,2399,2012-09-05T00:22:54.051810,1
2534,2028,2012-09-04T23:36:45.665210,1
2028,2534,2012-09-04T23:34:17.073090,1
2484,1815,2012-09-04T22:34:10.231890,2
2399,2016,2012-09-04T22:28:07.176220,1
1779,2399,2012-09-04T20:33:31.216330,1
2399,1779,2012-09-04T20:31:42.778780,1
7,2533,2012-09-04T19:30:19.933690,1
1911,1810,2012-09-04T18:51:30.739210,7
2420,2484,2012-09-04T18:25:50.631260,5
1922,35,2012-09-04T17:08:36.139570,1
35,1922,2012-09-04T17:08:27.988690,1
2420,2532,2012-09-04T16:59:54.007910,-1
35,2304,2012-09-04T16:40:15.927480,1
2304,35,2012-09-04T16:39:53.162520,1
635,304,2012-09-04T16:34:13.172360,4
1502,1860,2012-09-04T14:33:38.582850,1
1860,1502,2012-09-04T14:32:47.249130,1
2484,2420,2012-09-04T13:54:13.644010,1
35,2531,2012-09-04T13:21:16.284180,1
2340,35,2012-09-04T07:55:35.723150,2
2485,2520,2012-09-04T07:34:55.911960,4
159,1383,2012-09-04T04:57:10.685180,-10
318,1383,2012-09-04T04:26:03.774470,-10
2399,2397,2012-09-04T02:43:03.212620,2
2397,2399,2012-09-04T02:42:16.880980,2
6,1383,2012-09-03T22:24:16.378100,-10
304,905,2012-09-03T22:00:18.687140,10
2529,2187,2012-09-03T21:39:08.922970,1
2529,1576,2012-09-03T21:25:12.535110,1
2187,2529,2012-09-03T20:29:29.505920,1
1954,1810,2012-09-03T20:09:50.408800,3
1810,1954,2012-09-03T20:07:46.392780,3
2070,823,2012-09-03T17:34:58.918890,8
823,2070,2012-09-03T17:34:13.181480,8
304,1764,2012-09-03T15:32:33.056960,4
2262,2067,2012-09-03T14:47:20.298020,2
2284,2259,2012-09-03T10:15:50.729680,1
2520,2485,2012-09-03T07:49:49.892730,1
2485,2030,2012-09-03T07:37:16.685180,2
2030,2485,2012-09-03T07:35:09.299610,2
1922,2028,2012-09-03T01:31:57.839770,1
2028,1922,2012-09-03T01:28:13.160390,1
2475,2427,2012-09-02T17:16:38.401120,1
2427,2475,2012-09-02T17:08:43.520910,1
2258,2113,2012-09-02T16:50:13.411760,1
35,2528,2012-09-02T14:24:29.250280,1
35,2513,2012-09-02T14:24:20.633720,1
35,2527,2012-09-02T14:24:09.530550,1
35,2521,2012-09-02T14:23:47.219450,1
700,2486,2012-09-02T10:45:38.159460,1
2486,700,2012-09-02T10:44:41.872170,1
1905,635,2012-09-02T10:17:54.477320,1
635,1905,2012-09-02T10:17:13.136340,1
2258,1566,2012-09-02T06:46:28.191840,1
202,2296,2012-09-02T04:37:36.347130,1
2296,202,2012-09-02T04:36:35.816870,1
2325,1810,2012-09-02T04:30:24.549740,1
1810,2325,2012-09-02T04:24:52.200460,1
7,2397,2012-09-02T00:29:24.280620,4
2405,2325,2012-09-02T00:20:23.280370,1
2333,2328,2012-09-02T00:15:42.847500,3
2328,2333,2012-09-02T00:15:22.014100,1
2525,2328,2012-09-01T23:59:26.215080,1
2328,2525,2012-09-01T23:56:53.400940,1
1396,2318,2012-09-01T23:56:33.797890,1
2325,2405,2012-09-01T23:33:44.222060,1
2328,2399,2012-09-01T23:30:53.703470,1
2399,2328,2012-09-01T23:27:08.053510,1
2318,2125,2012-09-01T23:12:13.114080,2
1352,241,2012-09-01T23:00:35.564900,1
1566,2258,2012-09-01T22:36:35.611890,1
2524,2125,2012-09-01T22:32:26.527950,1
2524,2028,2012-09-01T22:30:31.743300,1
2524,2399,2012-09-01T22:20:35.035260,1
2399,2524,2012-09-01T22:15:19.668510,1
2520,2067,2012-09-01T22:01:04.249430,1
2519,2028,2012-09-01T21:42:21.176860,2
1584,1693,2012-09-01T19:37:24.954220,3
1693,1584,2012-09-01T19:36:17.618040,1
550,1810,2012-09-01T18:18:11.814840,1
1810,550,2012-09-01T18:17:58.789850,1
550,2399,2012-09-01T17:49:39.917180,1
2399,550,2012-09-01T17:49:00.247450,1
1810,1896,2012-09-01T17:37:10.975230,1
